reg_tr,reg_youth_tr,reg_senior_tr,vote_tr,vote_youth_tr,vote_senior_tr,GEOID,turnoutY,turnoutS,ratioYS
1463,164,280,722,52,201,06095252604,0.3170731707317073,0.7178571428571429,0.44169396917849774
1813,213,304,910,75,224,06095252605,0.352112676056338,0.7368421052631579,0.47786720321931586
1839,224,364,932,78,259,06095252606,0.3482142857142857,0.7115384615384616,0.48938223938223935
1137,134,194,520,35,133,06095252607,0.26119402985074625,0.6855670103092784,0.38098978790259225
1466,171,285,728,55,208,06095252608,0.3216374269005848,0.7298245614035088,0.44070512820512814
1319,149,288,703,52,212,06095252611,0.348993288590604,0.7361111111111112,0.4741040901608205
1681,176,429,948,63,325,06095252610,0.35795454545454547,0.7575757575757576,0.47250000000000003
2462,254,592,1388,99,435,06095252707,0.38976377952755903,0.7347972972972973,0.530437143632908
57,6,5,20,1,2,06095252802,0.16666666666666666,0.4,0.41666666666666663
3636,335,715,2291,156,561,06095252702,0.46567164179104475,0.7846153846153846,0.5935030728709394
2120,218,344,1150,91,256,06095252703,0.41743119266055045,0.7441860465116279,0.5609231651376146
2470,262,433,1296,85,303,06095252704,0.3244274809160305,0.6997690531177829,0.46362078955987196
3375,313,636,1929,130,466,06095252705,0.41533546325878595,0.7327044025157232,0.5668526923446092
2186,208,388,1233,84,281,06095252706,0.40384615384615385,0.7242268041237113,0.5576238707911306
3813,340,782,2250,139,586,06095253402,0.4088235294117647,0.7493606138107417,0.5455631399317405
3335,367,639,2142,163,506,06095253404,0.444141689373297,0.7918622848200313,0.5608824891492822
1461,132,383,949,53,312,06095253300,0.4015151515151515,0.814621409921671,0.4928855866355866
2924,270,618,1936,119,513,06095253403,0.44074074074074077,0.8300970873786407,0.5309508338748106
3439,217,1094,2553,99,969,06095253201,0.45622119815668205,0.8857404021937842,0.5150732619023841
2181,165,479,1368,77,389,06095253203,0.4666666666666667,0.8121085594989561,0.5746358183376179
3505,345,692,2271,157,577,06095253204,0.45507246376811594,0.8338150289017341,0.5457714816768392
2902,213,775,1966,89,655,06095253101,0.41784037558685444,0.8451612903225807,0.4943912840913163
1543,132,262,1033,64,215,06095253205,0.48484848484848486,0.8206106870229007,0.5908386187455955
1824,150,299,1230,75,244,06095253206,0.5,0.8160535117056856,0.6127049180327869
3451,261,1052,2483,141,893,06095252903,0.5402298850574713,0.8488593155893536,0.6364186327888688
3885,285,931,2523,124,758,06095252904,0.43508771929824563,0.8141783029001074,0.5343887423043097
2111,181,424,1292,76,333,06095253108,0.4198895027624309,0.785377358490566,0.5346340815954076
2846,235,662,1677,96,500,06095253107,0.4085106382978723,0.7552870090634441,0.540868085106383
2182,221,396,1210,80,293,06095253105,0.36199095022624433,0.73989898989899,0.4892437416027056
1818,145,409,1080,57,316,06095252908,0.3931034482758621,0.7726161369193154,0.5087952859013531
3373,124,1865,2421,49,1534,06095252911,0.3951612903225806,0.8225201072386059,0.4804275139841023
3836,335,767,2599,167,636,06095252912,0.49850746268656715,0.8292046936114733,0.6011874589317563
4972,552,830,2919,201,638,06095252317,0.3641304347826087,0.7686746987951807,0.4737120076325474
372,48,37,202,17,26,06095252801,0.3541666666666667,0.7027027027027027,0.5040064102564102
2642,243,590,1644,112,465,06095252315,0.4609053497942387,0.788135593220339,0.5848046373733351
1815,163,416,1137,73,328,06095252316,0.44785276073619634,0.7884615384615384,0.5680083794702978
3513,257,1156,2325,110,937,06095252313,0.4280155642023346,0.8105536332179931,0.5280533534876187
2140,194,565,1242,76,430,06095252314,0.3917525773195876,0.7610619469026548,0.5147446655478303
6606,203,3805,5185,73,3357,06095253500,0.35960591133004927,0.8822601839684625,0.4075962146591711
1590,136,298,906,54,229,06095253106,0.39705882352941174,0.7684563758389261,0.516696634985872
2979,243,506,1863,100,408,06095252913,0.411522633744856,0.8063241106719368,0.5103687565561204
3737,323,552,2367,152,417,06095252914,0.47058823529411764,0.7554347826086957,0.6229369445619974
3256,279,582,2026,122,460,06095252910,0.43727598566308246,0.7903780068728522,0.5532491818606826
2414,245,360,1581,131,276,06095252915,0.5346938775510204,0.7666666666666667,0.6974267968056788
2131,185,371,1335,77,294,06095252909,0.41621621621621624,0.7924528301886793,0.5252252252252252
4,1,1,2,0,1,06095980000,0,1,0
1924,103,646,1447,55,558,06057000200,0.5339805825242718,0.8637770897832817,0.618192574033476
3050,149,990,2198,68,847,06057000900,0.4563758389261745,0.8555555555555555,0.5334263052383859
1841,93,674,1407,52,580,06057000300,0.5591397849462365,0.8605341246290801,0.6497589914720059
4462,274,1522,3374,149,1330,06057000402,0.5437956204379562,0.873850197109067,0.6222984468470446
4229,167,2232,3480,89,2036,06057000401,0.5329341317365269,0.9121863799283154,0.5842382033575285
3860,251,1480,2734,103,1226,06057000501,0.4103585657370518,0.8283783783783784,0.49537575635467923
3009,186,1028,2191,84,882,06057000502,0.45161290322580644,0.857976653696498,0.5263696876600102
4791,252,1919,3821,143,1701,06057000802,0.5674603174603174,0.8863991662324127,0.6401859783693999
5736,384,2151,4483,184,1921,06057000103,0.4791666666666667,0.893072989307299,0.53653695991671
1839,126,649,1371,58,565,06057000105,0.4603174603174603,0.8705701078582434,0.5287540384885517
4827,225,1966,3782,109,1748,06057000102,0.48444444444444446,0.8891149542217701,0.5448614289346555
2362,127,975,1814,61,854,06057000104,0.48031496062992124,0.8758974358974358,0.5483689538807649
2859,167,1087,2278,88,979,06057000702,0.5269461077844312,0.9006439742410304,0.5850770369373612
3708,234,1366,2674,103,1160,06057000600,0.44017094017094016,0.849194729136164,0.5183392278219864
5794,322,2207,4590,189,1979,06057000701,0.5869565217391305,0.8966923425464431,0.6545796076191314
4147,221,1496,3307,126,1349,06057000801,0.5701357466063348,0.9017379679144385,0.6322632149170325
3039,189,501,2372,114,431,06057001205,0.6031746031746031,0.8602794411177644,0.7011379958015689
1731,101,397,1269,53,326,06057001204,0.5247524752475248,0.8211586901763224,0.6390390572799612
2181,138,523,1669,76,447,06057001203,0.5507246376811594,0.8546845124282982,0.6443601465486496
2995,180,533,2195,84,446,06057001206,0.4666666666666667,0.8367729831144465,0.5576980568011959
3267,208,1016,2321,95,873,06023000700,0.4567307692307692,0.859251968503937,0.5315446294827738
1687,83,548,1248,43,478,06023010600,0.5180722891566265,0.8722627737226277,0.5939406160205677
4073,262,1244,2671,89,1010,06023010700,0.33969465648854963,0.8118971061093248,0.4183961907641146
3177,246,801,1927,96,617,06023000300,0.3902439024390244,0.7702871410736579,0.5066213384986362
2137,161,611,1370,59,495,06023000400,0.36645962732919257,0.8101472995090017,0.45233703494573063
2965,247,692,1834,100,537,06023000200,0.4048582995951417,0.7760115606936416,0.5217168404466258
3147,214,945,2160,93,791,06023000600,0.43457943925233644,0.837037037037037,0.5191878256554462
2861,202,810,1917,84,659,06023000800,0.4158415841584158,0.8135802469135802,0.5111254676302228
2016,94,735,1455,42,645,06023011200,0.44680851063829785,0.8775510204081632,0.5091538842157348
2562,203,763,1608,77,631,06023010800,0.3793103448275862,0.8269986893840104,0.45865894311164546
2360,210,777,1467,71,602,06023010901,0.3380952380952381,0.7747747747747747,0.4363787375415283
2270,149,616,1275,44,465,06023011100,0.2953020134228188,0.7548701298701299,0.3911957855235621
2617,160,811,1756,67,661,06023010902,0.41875,0.815043156596794,0.5137764750378215
2399,175,701,1538,70,559,06023011000,0.4,0.797432239657632,0.5016100178890877
2712,106,847,1790,43,705,06023011500,0.4056603773584906,0.8323494687131051,0.4873678576207681
2086,88,646,1303,40,504,06023011600,0.45454545454545453,0.7801857585139319,0.5826118326118326
3186,874,463,2211,546,403,06023001000,0.6247139588100686,0.8704103671706264,0.7177234812135528
3565,387,947,2651,224,854,06023000900,0.5788113695090439,0.9017951425554382,0.6418435209895369
4195,721,741,2834,421,601,06023001101,0.5839112343966713,0.8110661268556005,0.7199304903293401
2680,427,599,1812,244,501,06023001200,0.5714285714285714,0.8363939899833055,0.6832050185343598
982,81,212,610,43,169,06023001300,0.5308641975308642,0.7971698113207547,0.6659361531156404
2327,125,665,1676,67,565,06023010300,0.536,0.849624060150376,0.6308672566371681
2056,227,397,1201,94,310,06023000100,0.41409691629955947,0.7808564231738035,0.5303112121642746
1881,167,454,1137,74,340,06023000500,0.4431137724550898,0.748898678414097,0.5916872138076787
3450,272,923,2374,135,766,06023010502,0.4963235294117647,0.8299024918743229,0.5980504146828445
1421,43,493,950,19,389,06023010102,0.4418604651162791,0.7890466531440162,0.5599928259699887
1985,108,689,1426,57,589,06023010200,0.5277777777777778,0.8548621190130624,0.6173835125448028
2393,162,574,1650,75,485,06023010400,0.46296296296296297,0.8449477351916377,0.5479190530736923
1044,58,246,342,5,128,06023940000,0.08620689655172414,0.5203252032520326,0.16567887931034483
4076,294,898,2610,121,702,06023010501,0.41156462585034015,0.7817371937639198,0.5264744074267884
1976,340,370,1204,149,279,06047000301,0.43823529411764706,0.754054054054054,0.5811722538477757
2208,369,357,1348,163,279,06047000304,0.44173441734417346,0.7815126050420168,0.5652300609027596
1409,190,295,898,83,241,06047000303,0.4368421052631579,0.8169491525423729,0.5347237388075999
1077,187,181,537,62,127,06047001501,0.3315508021390374,0.7016574585635359,0.4725251589540612
1094,206,188,483,48,130,06047001503,0.23300970873786409,0.6914893617021277,0.3369678864824496
2098,468,249,939,154,165,06047001602,0.32905982905982906,0.6626506024096386,0.49658119658119654
698,132,147,319,32,109,06047001502,0.24242424242424243,0.7414965986394558,0.3269391159299416
763,175,84,289,41,53,06047001601,0.2342857142857143,0.6309523809523809,0.37132075471698117
1427,153,285,804,47,221,06047001401,0.30718954248366015,0.775438596491228,0.39614940999024045
2268,354,390,1117,109,285,06047001700,0.307909604519774,0.7307692307692307,0.42134998513232236
1325,216,277,748,66,210,06047001901,0.3055555555555556,0.7581227436823105,0.4030423280423281
918,121,207,576,51,162,06047001902,0.4214876033057851,0.782608695652174,0.5385674931129476
2498,389,514,1600,159,436,06047002600,0.4087403598971722,0.8482490272373541,0.48186363529162046
2808,286,802,1926,112,693,06047001200,0.3916083916083916,0.8640897755610972,0.4532033622942714
2235,303,538,1378,97,461,06047001402,0.3201320132013201,0.8568773234200744,0.3736030869898269
1227,138,301,655,42,225,06047001301,0.30434782608695654,0.7475083056478405,0.4071497584541063
1622,267,416,981,115,334,06047001004,0.4307116104868914,0.8028846153846154,0.5364551795285832
3051,354,776,2026,139,654,06047001101,0.3926553672316384,0.8427835051546392,0.4659030045439624
1079,153,205,562,49,157,06047001302,0.3202614379084967,0.7658536585365854,0.41817576287415176
6526,1528,1111,3838,563,881,06047001002,0.36845549738219896,0.7929792979297929,0.46464705742522483
2598,968,399,1558,379,347,06047001801,0.3915289256198347,0.8696741854636592,0.45020184819110676
1371,248,223,654,87,164,06047001003,0.35080645161290325,0.7354260089686099,0.47701121164437454
855,141,164,450,54,118,06047001005,0.3829787234042553,0.7195121951219512,0.5322755138838803
2039,280,465,1213,98,375,06047000601,0.35,0.8064516129032258,0.434
1004,164,198,516,45,148,06047000701,0.27439024390243905,0.7474747474747475,0.367089650626236
2006,240,410,1171,69,313,06047000802,0.2875,0.7634146341463415,0.37659744408945683
1471,193,341,843,56,272,06047000602,0.29015544041450775,0.7976539589442815,0.3637610484608351
2376,260,727,1444,95,578,06047000801,0.36538461538461536,0.7950481430536451,0.4595754591429332
2211,287,455,1347,85,374,06047000603,0.2961672473867596,0.8219780219780219,0.3603104212860311
3332,538,517,1811,171,391,06047000902,0.31784386617100374,0.7562862669245648,0.4202692552695881
1100,130,340,811,66,295,06047002500,0.5076923076923077,0.8676470588235294,0.5851368970013038
2816,299,636,2022,132,561,06047000702,0.4414715719063545,0.8820754716981132,0.5004918355301987
641,84,136,427,34,119,06047000503,0.40476190476190477,0.875,0.46258503401360546
1680,285,348,934,93,274,06047000505,0.3263157894736842,0.7873563218390804,0.4144448713023435
1332,218,293,853,101,240,06047000201,0.463302752293578,0.8191126279863481,0.5656154434250764
559,85,128,333,29,106,06047000202,0.3411764705882353,0.828125,0.41198668146503886
2668,512,302,1424,207,210,06047000203,0.404296875,0.695364238410596,0.5814174107142858
2834,346,761,1819,143,621,06047002000,0.41329479768786126,0.8160315374507228,0.506469148213305
3191,323,781,2184,142,643,06047000402,0.43962848297213625,0.8233034571062741,0.533981096735985
287,35,67,183,13,56,06047000401,0.37142857142857144,0.835820895522388,0.44438775510204087
1058,125,255,711,60,210,06047000901,0.48,0.8235294117647058,0.5828571428571429
1829,338,314,871,92,223,06047000504,0.27218934911242604,0.7101910828025477,0.3832621328309497
1283,157,314,847,66,258,06047002100,0.42038216560509556,0.821656050955414,0.5116279069767442
5221,787,863,2948,276,641,06047002302,0.35069885641677256,0.7427578215527231,0.47215774272648164
2563,345,584,1530,114,471,06047002402,0.33043478260869563,0.8065068493150684,0.40971106803286256
1947,270,450,1101,89,346,06047002201,0.3296296296296296,0.7688888888888888,0.42870905587668595
3174,341,786,2174,148,653,06047002301,0.4340175953079179,0.8307888040712468,0.5224162785789027
3835,575,644,2014,189,487,06047002202,0.32869565217391306,0.7562111801242236,0.4346611909650924
593,76,145,409,30,125,06047002401,0.39473684210526316,0.8620689655172413,0.4578947368421053
1541,126,505,1195,76,447,06111000902,0.6031746031746031,0.8851485148514852,0.6814388693583324
2329,197,695,1748,104,613,06111001102,0.5279187817258884,0.8820143884892087,0.5985376073401181
1233,146,241,805,66,207,06111001204,0.4520547945205479,0.8589211618257261,0.52630534048044475
563,27,216,425,14,191,06111001206,0.5185185185185185,0.8842592592592593,0.5863874345549738
2068,287,581,1400,100,508,06111005100,0.34843205574912894,0.8743545611015491,0.3985020165162282
910,124,232,536,44,182,06111000500,0.3548387096774194,0.7844827586206896,0.45232187167671045
3574,276,1072,2701,147,920,06111000903,0.532608695652174,0.8582089552238806,0.6206049149338374
414,7,162,323,4,141,06111000100,0.5714285714285714,0.8703703703703703,0.6565349544072948
3050,498,533,1477,156,369,06111005003,0.3132530120481928,0.6923076923076923,0.4524765729585007
740,110,129,338,28,85,06111005002,0.2545454545454545,0.6589147286821705,0.38631016042780747
4146,464,405,2494,198,298,06111005004,0.4267241379310345,0.7358024691358025,0.579943878731775
3673,413,818,2377,175,653,06111000302,0.423728813559322,0.7982885085574573,0.5307965842136683
1756,264,343,1074,104,271,06111000304,0.3939393939393939,0.7900874635568513,0.4986022587498602
2256,295,422,1434,136,314,06111000303,0.4610169491525424,0.7440758293838863,0.619583288351506
4125,387,1150,3190,205,1017,06111005305,0.5297157622739018,0.8843478260869565,0.5989902916568212
4072,448,824,3072,249,715,06111007607,0.5558035714285714,0.8677184466019418,0.6405344655344655
2188,270,414,1448,130,335,06111007612,0.48148148148148145,0.8091787439613527,0.5950248756218904
1907,203,332,1380,99,283,06111007606,0.4876847290640394,0.8524096385542169,0.5721248411634667
4187,414,799,2946,229,671,06111007614,0.5531400966183575,0.8397997496871089,0.6586571344233497
2143,223,396,1601,119,348,06111007613,0.5336322869955157,0.8787878787878788,0.6072367403742075
3034,327,658,2003,142,528,06111007700,0.43425076452599387,0.8024316109422492,0.5411685663979242
2570,341,382,1541,140,284,06111002300,0.41055718475073316,0.743455497382199,0.5522283259675355
1822,168,588,1366,82,505,06111005202,0.4880952380952381,0.858843537414966,0.5683168316831683
3946,358,1180,2978,175,1042,06111005203,0.4888268156424581,0.8830508474576271,0.5535658756795592
2716,152,816,1913,70,689,06111003612,0.4605263157894737,0.8443627450980392,0.5454128790772286
1315,134,346,992,74,299,06111007511,0.5522388059701493,0.8641618497109826,0.6390455748015774
3406,345,641,2503,194,538,06111007512,0.5623188405797102,0.8393135725429017,0.6699746780884651
2822,252,586,2038,139,487,06111008304,0.5515873015873016,0.8310580204778157,0.6637169583781494
3924,455,758,2945,239,667,06111007405,0.5252747252747253,0.8799472295514512,0.5969388931907672
2242,207,809,1764,116,728,06111005204,0.5603864734299517,0.899876390605686,0.6227371662154272
5126,473,1650,3680,231,1424,06111005205,0.4883720930232558,0.863030303030303,0.5658805853148681
1523,129,467,1164,75,414,06111001001,0.5813953488372093,0.8865096359743041,0.6558251881811032
2724,218,779,1988,101,667,06111001101,0.463302752293578,0.8562259306803595,0.5410987166966975
